id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
35634067,D.P：逃兵追缉令 第二季,,https://dou.img.lithub.cc/movie/35634067.jpg,2023-07-28(韩国),https://movie.douban.com/subject/35634067/,8.5,"剧情,动作,犯罪",4,,,2023-09-18 21:53:59,2023 / 韩国 / 剧情 动作 犯罪 / 韩俊熙 / 丁海寅 具教焕
